,Asiento,Grupo,Sexo,Tarea1,Tarea2,Tarea3,Tarea4,Tarea5,Tarea6,Asistencia,Conducta,Participacion,Proyecto1,Proyecto2,Examen,Autoevaluacion
182,182,Q,F,9,6,8,8,6.4,6.5,5,5.0,5.0,6.680000000000001,5.550000000000001,5.6690000000000005,5.446000000000001
183,183,Q,M,9,6,9,8,7.2,6.5,6,5.6,5.84,7.44,6.138,6.393400000000001,6.1476
184,184,Q,M,2,8,6,9,4.800000000000001,5.0,8,5.4,6.96,5.760000000000001,7.072,6.5296,6.2744
185,185,Q,F,9,7,6,8,4.800000000000001,6.8,7,6.2,6.680000000000001,6.76,6.856,6.7248,6.5872
186,186,Q,F,6,7,6,8,4.800000000000001,5.9,8,6.2,7.28,6.5600000000000005,7.186,6.963799999999999,6.793200000000001
187,187,Q,M,3,8,8,8,6.4,5.3,9,6.2,7.88,7.08,7.646,7.4578,7.169200000000001
188,188,Q,M,0,7,6,9,4.800000000000001,4.1,7,4.4,5.960000000000001,4.960000000000001,6.182,5.6226,5.336400000000001
189,189,Q,M,6,7,7,8,5.6000000000000005,5.9,7,5.6000000000000005,6.44,6.520000000000001,6.598,6.455400000000001,6.235600000000001
190,190,Q,M,3,7,7,8,5.6000000000000005,5.0,9,6.2,7.88,6.720000000000001,7.516,7.3107999999999995,7.071200000000001
191,191,Q,M,8,5,8,8,6.4,5.9,5,4.8,4.92,6.48,5.334,5.5042,5.2787999999999995
192,192,Q,F,9,7,6,9,4.800000000000001,6.8,8,6.8,7.52,7.16,7.544,7.3712,7.2368
193,193,Q,F,3,8,8,8,6.4,5.3,9,6.2,7.88,7.08,7.646,7.4578,7.169200000000001
194,194,Q,M,4,9,8,8,6.4,5.8999999999999995,9,6.3999999999999995,7.959999999999999,7.280000000000001,7.861999999999999,7.6226,7.336399999999999
195,195,Q,F,5,6,6,8,4.800000000000001,5.3,6,4.8,5.52,5.5600000000000005,5.794,5.5662,5.3668000000000005
196,196,Q,F,2,9,7,9,5.6000000000000005,5.3,7,4.800000000000001,6.120000000000001,5.720000000000001,6.614000000000001,6.060200000000001,5.742800000000001
197,197,Q,F,5,8,9,8,7.2,5.9,9,6.6,8.04,7.84,7.818,7.8174,7.523599999999999
198,198,Q,M,0,5,7,9,5.6000000000000005,3.5,8,5.0,6.8,5.720000000000001,6.51,6.269,5.986000000000001
199,199,Q,F,8,7,8,8,6.4,6.5,6,5.3999999999999995,5.76,6.880000000000001,6.182,6.1986,5.9604
200,200,Q,M,8,9,8,8,6.4,7.1,6,5.3999999999999995,5.76,6.880000000000001,6.442,6.2766,6.0124
201,201,Q,F,5,9,6,9,4.800000000000001,6.199999999999999,9,6.6,8.04,6.76,8.047999999999998,7.562399999999999,7.353599999999999
202,202,Q,M,1,8,9,9,7.2,4.699999999999999,8,5.2,6.88,6.640000000000001,6.986,6.7278,6.3492
203,203,Q,M,6,6,7,8,5.6000000000000005,5.6,8,6.2,7.28,6.920000000000001,7.056,7.0328,6.839200000000001
204,204,Q,M,8,9,7,9,5.6000000000000005,7.1,5,4.8,4.92,6.12,5.954,5.582199999999999,5.330800000000001
205,205,Q,M,5,8,6,9,4.800000000000001,5.9,5,4.2,4.68,5.16,5.566,5.0578,4.8092
206,206,Q,F,3,6,6,9,4.800000000000001,4.699999999999999,6,4.3999999999999995,5.359999999999999,5.160000000000001,5.7219999999999995,5.344600000000001,5.1044
207,207,Q,M,1,9,8,9,6.4,5.0,7,4.6000000000000005,6.040000000000001,5.880000000000001,6.5280000000000005,6.042400000000001,5.6736
208,208,Q,F,7,8,8,8,6.4,6.5,5,4.6000000000000005,4.84,6.28,5.638,5.4954,5.2156
209,209,Q,F,7,6,7,9,5.6000000000000005,5.9,5,4.6000000000000005,4.84,5.92,5.478,5.3394,5.1116
210,210,Q,F,3,6,8,8,6.4,4.699999999999999,7,5.000000000000001,6.200000000000001,6.280000000000001,6.210000000000001,6.147000000000001,5.8580000000000005
211,211,Q,F,7,5,8,9,6.4,5.6,8,6.4,7.36,7.48,7.112,7.2576,7.0464
212,212,Q,F,0,8,9,8,7.2,4.4,7,4.4,5.960000000000001,6.040000000000001,6.212000000000001,5.9556000000000004,5.558400000000001
213,213,Q,M,1,6,9,8,7.2,4.1,8,5.2,6.88,6.640000000000001,6.6259999999999994,6.6198,6.2772
214,214,Q,F,8,5,7,9,5.6000000000000005,5.9,5,4.8,4.92,6.12,5.434,5.4262,5.226800000000001
215,215,Q,F,2,6,7,8,5.6000000000000005,4.4,5,3.6,4.44,4.92,4.948,4.680400000000001,4.3856
216,216,Q,M,3,8,7,9,5.6000000000000005,5.3,8,5.6000000000000005,7.04,6.32,7.158,6.763400000000001,6.487600000000001
217,217,Q,F,1,6,9,8,7.2,4.1,8,5.2,6.88,6.640000000000001,6.6259999999999994,6.6198,6.2772
218,218,Q,M,4,6,6,9,4.800000000000001,5.0,9,6.3999999999999995,7.959999999999999,6.5600000000000005,7.571999999999999,7.319599999999999,7.134399999999999
219,219,Q,F,4,6,6,8,4.800000000000001,5.0,9,6.3999999999999995,7.959999999999999,6.5600000000000005,7.4719999999999995,7.2896,7.114399999999999
220,220,Q,F,3,5,6,8,4.800000000000001,4.4,8,5.6000000000000005,7.04,5.960000000000001,6.668,6.5084,6.3176000000000005
221,221,Q,M,5,8,6,8,4.800000000000001,5.9,9,6.6,8.04,6.76,7.818,7.4934,7.3076
222,222,Q,F,2,7,7,9,5.6000000000000005,4.7,9,6.0,7.8,6.5200000000000005,7.53,7.215,6.95
223,223,Q,F,8,5,9,8,7.2,5.9,5,4.8,4.92,6.840000000000001,5.334,5.6122,5.3508000000000004
224,224,Q,M,5,8,9,8,7.2,5.9,9,6.6,8.04,7.84,7.818,7.8174,7.523599999999999
225,225,Q,F,3,6,6,8,4.800000000000001,4.699999999999999,7,5.000000000000001,6.200000000000001,5.5600000000000005,6.210000000000001,5.931000000000001,5.714
226,226,Q,F,4,9,9,9,7.2,5.8999999999999995,7,5.2,6.28,6.84,6.786,6.5278,6.1692
227,227,Q,M,8,5,6,8,4.800000000000001,5.9,8,6.6000000000000005,7.44,6.960000000000001,7.098000000000001,7.1373999999999995,7.0236
228,228,Q,M,6,5,9,9,7.2,5.3,5,4.4,4.76,6.44,5.262,5.3906,5.0884
229,229,Q,F,6,6,9,8,7.2,5.6,5,4.4,4.76,6.44,5.292,5.3995999999999995,5.0944
230,230,Q,M,8,5,6,8,4.800000000000001,5.9,5,4.8,4.92,5.760000000000001,5.334,5.2882,5.134799999999999
231,231,Q,F,1,6,6,9,4.800000000000001,4.1,5,3.4000000000000004,4.36,4.36,4.962,4.4765999999999995,4.1924
232,232,Q,F,5,5,8,9,6.4,5.0,6,4.8,5.52,6.280000000000001,5.763999999999999,5.7732,5.5048
233,233,Q,M,2,8,7,9,5.6000000000000005,5.0,5,3.6,4.44,4.92,5.308,4.788399999999999,4.4576
234,234,Q,M,2,7,7,8,5.6000000000000005,4.7,7,4.800000000000001,6.120000000000001,5.720000000000001,6.2540000000000004,5.9522,5.670800000000001
235,235,Q,F,4,7,6,9,4.800000000000001,5.3,8,5.8,7.119999999999999,6.16,7.113999999999999,6.742199999999999,6.530799999999999
236,236,Q,F,3,9,6,8,4.800000000000001,5.6,7,5.000000000000001,6.200000000000001,5.5600000000000005,6.600000000000001,6.048000000000001,5.792000000000001
237,237,Q,F,2,6,7,8,5.6000000000000005,4.4,9,6.0,7.8,6.5200000000000005,7.300000000000001,7.146,6.904
238,238,Q,M,2,9,6,9,4.800000000000001,5.3,6,4.199999999999999,5.279999999999999,4.960000000000001,6.026,5.3358,5.0412
239,239,Q,F,1,9,9,8,7.2,5.0,5,3.4000000000000004,4.36,5.44,5.252000000000001,4.887600000000001,4.4664
240,240,Q,M,9,6,7,9,5.6000000000000005,6.5,6,5.6,5.84,6.720000000000001,6.2379999999999995,6.2074,6.0236
241,241,Q,M,3,8,7,9,5.6000000000000005,5.3,8,5.6000000000000005,7.04,6.32,7.158,6.763400000000001,6.487600000000001
242,242,Q,M,6,7,7,9,5.6000000000000005,5.9,5,4.4,4.76,5.720000000000001,5.522,5.2526,4.9964
243,243,Q,M,9,7,9,9,7.2,6.8,5,5.0,5.0,7.04,5.78,5.846,5.564
244,244,Q,F,5,7,6,8,4.800000000000001,5.6,9,6.6,8.04,6.76,7.687999999999999,7.4544,7.281599999999999
245,245,Q,F,3,5,7,9,5.6000000000000005,4.4,5,3.8000000000000003,4.5200000000000005,5.12,5.004,4.7972,4.5208
246,246,Q,M,0,9,7,9,5.6000000000000005,4.699999999999999,7,4.4,5.960000000000001,5.32,6.442,5.8086,5.460400000000001
247,247,Q,F,7,9,8,9,6.4,6.8,8,6.4,7.36,7.48,7.632,7.413600000000001,7.1504
248,248,Q,M,1,7,7,8,5.6000000000000005,4.4,7,4.6000000000000005,6.040000000000001,5.5200000000000005,6.168000000000001,5.8264000000000005,5.5296
249,249,Q,F,1,8,9,8,7.2,4.699999999999999,6,4.0,5.199999999999999,5.840000000000001,5.709999999999999,5.465,5.07
250,250,Q,F,3,9,9,8,7.2,5.6,5,3.8000000000000003,4.5200000000000005,5.840000000000001,5.424,5.1392,4.748800000000001
251,251,Q,M,3,5,6,8,4.800000000000001,4.4,6,4.3999999999999995,5.359999999999999,5.160000000000001,5.491999999999999,5.2756,5.0584
252,252,Q,M,7,8,7,9,5.6000000000000005,6.5,8,6.4,7.36,7.120000000000001,7.502000000000001,7.2666,7.0524000000000004
253,253,Q,F,9,8,6,8,4.800000000000001,7.1,9,7.3999999999999995,8.36,7.5600000000000005,8.161999999999999,7.9966,7.8724
254,254,Q,F,3,9,6,9,4.800000000000001,5.6,9,6.2,7.88,6.360000000000001,7.8759999999999994,7.3107999999999995,7.0712
255,255,Q,F,9,6,9,9,7.2,6.5,5,5.0,5.0,7.04,5.65,5.807,5.538
256,256,Q,M,3,6,9,9,7.2,4.699999999999999,5,3.8000000000000003,4.5200000000000005,5.840000000000001,5.134,5.0522,4.690800000000001
257,257,Q,F,6,9,9,8,7.2,6.5,8,6.2,7.28,7.640000000000001,7.446,7.3658,7.061200000000001
258,258,Q,M,7,5,6,9,4.800000000000001,5.6,7,5.800000000000001,6.5200000000000005,6.360000000000001,6.524,6.4252,6.2728
259,259,Q,F,6,5,9,9,7.2,5.3,9,6.8,8.12,8.040000000000001,7.613999999999999,7.8562,7.6068
260,260,Q,M,1,7,8,8,6.4,4.4,5,3.4000000000000004,4.36,5.08,4.992,4.701600000000001,4.3424000000000005
261,261,Q,F,2,9,9,8,7.2,5.3,6,4.199999999999999,5.279999999999999,6.040000000000001,5.926,5.6298,5.2372
262,262,Q,M,7,8,9,8,7.2,6.5,6,5.2,5.68,7.040000000000001,6.225999999999999,6.2198,5.9172
263,263,Q,F,1,8,9,8,7.2,4.699999999999999,5,3.4000000000000004,4.36,5.44,5.122,4.8486,4.4404
264,264,Q,F,1,5,9,9,7.2,3.8,5,3.4000000000000004,4.36,5.44,4.832,4.7616,4.3824000000000005
265,265,Q,F,2,7,6,9,4.800000000000001,4.7,8,5.4,6.96,5.760000000000001,6.942,6.490600000000001,6.2484
266,266,Q,F,2,6,9,9,7.2,4.4,7,4.800000000000001,6.120000000000001,6.440000000000001,6.224,6.159200000000001,5.8088000000000015
267,267,Q,F,2,9,7,8,5.6000000000000005,5.3,8,5.4,6.96,6.120000000000001,7.102,6.646599999999999,6.3524
268,268,Q,F,8,8,9,9,7.2,6.8,7,6.000000000000001,6.6000000000000005,7.640000000000001,7.0,6.992000000000001,6.708000000000001
269,269,Q,M,6,6,9,8,7.2,5.6,8,6.2,7.28,7.640000000000001,7.056,7.248800000000001,6.983200000000001
270,270,Q,F,1,5,6,9,4.800000000000001,3.8,9,5.8,7.719999999999999,5.960000000000001,7.183999999999999,6.9032,6.684799999999999
271,271,Q,M,9,7,6,9,4.800000000000001,6.8,7,6.2,6.680000000000001,6.76,6.956,6.754800000000001,6.607200000000001
272,272,Q,F,4,8,7,9,5.6000000000000005,5.6,7,5.2,6.28,6.120000000000001,6.656000000000001,6.272800000000001,5.9992
273,273,Q,F,8,5,9,9,7.2,5.9,5,4.8,4.92,6.840000000000001,5.434,5.6422,5.370800000000001
274,274,Q,M,4,9,8,9,6.4,5.8999999999999995,8,5.8,7.119999999999999,6.880000000000001,7.373999999999999,7.036199999999999,6.7268
275,275,Q,F,7,9,7,8,5.6000000000000005,6.8,5,4.6000000000000005,4.84,5.92,5.768000000000001,5.4264,5.1696
276,276,Q,F,5,8,8,9,6.4,5.9,5,4.2,4.68,5.880000000000001,5.566,5.2738000000000005,4.9532
277,277,Q,F,3,6,8,8,6.4,4.699999999999999,9,6.2,7.88,7.08,7.386,7.3798,7.1172
278,278,Q,M,4,8,7,9,5.6000000000000005,5.6,8,5.8,7.119999999999999,6.5200000000000005,7.244,6.889200000000001,6.6288
279,279,Q,F,8,8,8,8,6.4,6.8,8,6.6000000000000005,7.44,7.680000000000001,7.488,7.4704,7.2456000000000005
280,280,Q,M,6,8,9,8,7.2,6.199999999999999,9,6.8,8.12,8.040000000000001,7.904,7.943200000000001,7.6648
281,281,Q,F,5,6,9,9,7.2,5.3,6,4.8,5.52,6.640000000000001,5.894,5.9202,5.6028
282,282,Q,M,5,8,6,9,4.800000000000001,5.9,9,6.6,8.04,6.76,7.917999999999999,7.5234,7.3275999999999994
283,283,Q,F,5,6,9,9,7.2,5.3,7,5.4,6.36,7.040000000000001,6.482,6.5366,6.2324
284,284,Q,M,2,6,7,9,5.6000000000000005,4.4,7,4.800000000000001,6.120000000000001,5.720000000000001,6.224,5.943200000000001,5.664800000000001
285,285,Q,F,9,5,9,9,7.2,6.199999999999999,8,6.8,7.52,8.24,7.283999999999999,7.6172,7.4007999999999985
286,286,Q,M,7,8,9,8,7.2,6.5,9,7.0,8.2,8.24,7.989999999999999,8.069,7.806
287,287,Q,M,0,5,7,9,5.6000000000000005,3.5,6,3.8,5.119999999999999,4.920000000000001,5.334,5.0362,4.7268
288,288,Q,M,6,8,6,8,4.800000000000001,6.199999999999999,7,5.6000000000000005,6.44,6.16,6.728,6.3864,6.1896
289,289,Q,F,5,7,6,8,4.800000000000001,5.6,5,4.2,4.68,5.16,5.336,4.9888,4.763199999999999
290,290,Q,M,8,5,6,8,4.800000000000001,5.9,5,4.8,4.92,5.760000000000001,5.334,5.2882,5.134799999999999
291,291,Q,M,8,7,8,9,6.4,6.5,6,5.3999999999999995,5.76,6.880000000000001,6.282,6.2286,5.9804
292,292,Q,F,6,5,7,9,5.6000000000000005,5.3,8,6.2,7.28,6.920000000000001,7.026,7.0238,6.833200000000001
293,293,Q,F,9,7,7,8,5.6000000000000005,6.8,9,7.3999999999999995,8.36,7.92,8.032,8.0656,7.918399999999999
294,294,Q,F,2,9,7,9,5.6000000000000005,5.3,6,4.199999999999999,5.279999999999999,5.32,6.026,5.4438,5.113199999999999
295,295,Q,F,1,9,6,8,4.800000000000001,5.0,8,5.2,6.88,5.5600000000000005,7.016,6.412800000000001,6.139200000000001
296,296,Q,F,7,8,8,9,6.4,6.5,6,5.2,5.68,6.680000000000001,6.326,6.1418,5.865200000000001
297,297,Q,F,3,7,7,8,5.6000000000000005,5.0,6,4.3999999999999995,5.359999999999999,5.5200000000000005,5.751999999999999,5.4616,5.1823999999999995
298,298,Q,F,4,5,6,8,4.800000000000001,4.7,6,4.6,5.4399999999999995,5.36,5.577999999999999,5.4014,5.199599999999999
299,299,Q,M,0,6,8,8,6.4,3.8,7,4.4,5.960000000000001,5.680000000000001,5.952000000000001,5.7696000000000005,5.434400000000001
300,300,Q,F,6,9,8,9,6.4,6.5,7,5.6000000000000005,6.44,6.880000000000001,6.958,6.671400000000001,6.379600000000001
301,301,Q,M,2,8,8,8,6.4,5.0,6,4.199999999999999,5.279999999999999,5.680000000000001,5.795999999999999,5.4828,5.1392
302,302,Q,F,1,7,9,9,7.2,4.4,5,3.4000000000000004,4.36,5.44,5.0920000000000005,4.839600000000001,4.4344
303,303,Q,M,9,5,6,8,4.800000000000001,6.199999999999999,8,6.8,7.52,7.16,7.183999999999999,7.263200000000001,7.1648
304,304,Q,F,6,7,8,8,6.4,5.9,7,5.6000000000000005,6.44,6.880000000000001,6.598,6.563400000000001,6.307600000000001
305,305,Q,F,0,7,6,8,4.800000000000001,4.1,7,4.4,5.960000000000001,4.960000000000001,6.082000000000001,5.592600000000001,5.316400000000001
306,306,Q,F,9,9,9,9,7.2,7.3999999999999995,8,6.8,7.52,8.24,7.803999999999999,7.773200000000001,7.5047999999999995
307,307,Q,F,5,5,6,9,4.800000000000001,5.0,5,4.2,4.68,5.16,5.176,4.9408,4.731199999999999
308,308,Q,F,4,8,8,8,6.4,5.6,6,4.6,5.4399999999999995,6.080000000000001,5.968,5.7344,5.4216
309,309,Q,M,7,7,8,8,6.4,6.2,7,5.800000000000001,6.5200000000000005,7.08,6.684,6.6892000000000005,6.4488
310,310,Q,F,4,8,9,8,7.2,5.6,6,4.6,5.4399999999999995,6.44,5.968,5.8424000000000005,5.4936
311,311,Q,F,7,7,8,8,6.4,6.2,6,5.2,5.68,6.680000000000001,6.096,6.0728,5.8192
312,312,Q,F,4,5,6,8,4.800000000000001,4.7,5,4.0,4.6,4.96,4.99,4.785,4.57
313,313,Q,M,7,7,7,8,5.6000000000000005,6.2,9,7.0,8.2,7.5200000000000005,7.859999999999999,7.814,7.636
314,314,Q,M,7,8,9,9,7.2,6.5,7,5.800000000000001,6.5200000000000005,7.440000000000001,6.914,6.866200000000001,6.566800000000001
315,315,Q,M,1,5,9,8,7.2,3.8,9,5.8,7.719999999999999,7.040000000000001,7.084,7.1972,6.8808
316,316,Q,F,9,8,8,9,6.4,7.1,6,5.6,5.84,7.080000000000001,6.498,6.393400000000001,6.147600000000001
317,317,Q,F,8,8,6,8,4.800000000000001,6.8,7,6.000000000000001,6.6000000000000005,6.5600000000000005,6.9,6.638000000000001,6.472
318,318,Q,F,5,9,9,9,7.2,6.199999999999999,7,5.4,6.36,7.040000000000001,6.872,6.653600000000001,6.3104
319,319,Q,F,4,9,8,8,6.4,5.8999999999999995,8,5.8,7.119999999999999,6.880000000000001,7.273999999999999,7.0062,6.706799999999999
320,320,Q,F,1,9,6,8,4.800000000000001,5.0,9,5.8,7.719999999999999,5.960000000000001,7.603999999999999,7.0292,6.768799999999999
321,321,Q,F,3,7,8,9,6.4,5.0,6,4.3999999999999995,5.359999999999999,5.880000000000001,5.851999999999999,5.5996,5.2744
322,322,Q,F,4,8,8,9,6.4,5.6,7,5.2,6.28,6.48,6.656000000000001,6.380800000000001,6.0712
323,323,Q,M,6,8,7,8,5.6000000000000005,6.199999999999999,5,4.4,4.76,5.720000000000001,5.552,5.2616,5.002400000000001
324,324,Q,M,6,7,9,8,7.2,5.9,7,5.6000000000000005,6.44,7.24,6.598,6.6714,6.379600000000001
325,325,Q,M,0,8,9,8,7.2,4.4,8,5.0,6.8,6.44,6.8,6.571999999999999,6.188000000000001
326,326,Q,F,7,8,6,8,4.800000000000001,6.5,9,7.0,8.2,7.16,7.989999999999999,7.745,7.59
327,327,Q,M,8,5,6,9,4.800000000000001,5.9,7,6.000000000000001,6.6000000000000005,6.5600000000000005,6.61,6.551,6.414000000000001
328,328,Q,M,8,7,7,8,5.6000000000000005,6.5,7,6.000000000000001,6.6000000000000005,6.92,6.77,6.707,6.518000000000001
329,329,Q,F,1,7,6,8,4.800000000000001,4.4,5,3.4000000000000004,4.36,4.36,4.992,4.4856,4.1984
330,330,Q,F,0,7,7,8,5.6000000000000005,4.1,6,3.8,5.119999999999999,4.920000000000001,5.493999999999999,5.0842,4.7588
331,331,Q,M,5,5,6,9,4.800000000000001,5.0,7,5.4,6.36,5.960000000000001,6.352,6.1736,5.990400000000001
332,332,Q,F,4,9,8,8,6.4,5.8999999999999995,9,6.3999999999999995,7.959999999999999,7.280000000000001,7.861999999999999,7.6226,7.336399999999999
333,333,Q,M,4,9,8,9,6.4,5.8999999999999995,8,5.8,7.119999999999999,6.880000000000001,7.373999999999999,7.036199999999999,6.7268
334,334,Q,F,4,6,7,9,5.6000000000000005,5.0,9,6.3999999999999995,7.959999999999999,6.92,7.571999999999999,7.4276,7.2063999999999995
335,335,Q,M,0,5,8,8,6.4,3.5,7,4.4,5.960000000000001,5.680000000000001,5.822000000000001,5.730600000000001,5.408400000000001
336,336,Q,F,2,6,8,8,6.4,4.4,6,4.199999999999999,5.279999999999999,5.680000000000001,5.536,5.4048,5.087199999999999
337,337,Q,F,6,7,9,9,7.2,5.9,5,4.4,4.76,6.44,5.522,5.4686,5.1404000000000005
338,338,Q,M,9,5,9,9,7.2,6.199999999999999,6,5.6,5.84,7.44,6.1080000000000005,6.3844,6.1416
339,339,Q,M,2,5,6,9,4.800000000000001,4.1,7,4.800000000000001,6.120000000000001,5.360000000000001,6.094,5.796200000000001,5.566800000000001
340,340,Q,M,5,9,6,9,4.800000000000001,6.199999999999999,9,6.6,8.04,6.76,8.047999999999998,7.562399999999999,7.353599999999999
341,341,Q,M,2,9,8,9,6.4,5.3,9,6.0,7.8,6.880000000000001,7.79,7.401,7.074
342,342,Q,M,1,9,9,8,7.2,5.0,7,4.6000000000000005,6.040000000000001,6.24,6.428000000000001,6.1204,5.725600000000001
343,343,Q,M,3,5,9,9,7.2,4.4,8,5.6000000000000005,7.04,7.040000000000001,6.768,6.862400000000001,6.553600000000001
344,344,Q,F,1,9,6,9,4.800000000000001,5.0,8,5.2,6.88,5.5600000000000005,7.116,6.4428,6.1592
345,345,Q,F,7,6,9,9,7.2,5.9,6,5.2,5.68,7.040000000000001,6.065999999999999,6.1718,5.8852
346,346,Q,F,6,7,6,9,4.800000000000001,5.9,7,5.6000000000000005,6.44,6.16,6.698,6.3774,6.1836
347,347,Q,M,3,7,7,8,5.6000000000000005,5.0,8,5.6000000000000005,7.04,6.32,6.928,6.6944,6.441600000000001
348,348,Q,M,4,7,7,8,5.6000000000000005,5.3,8,5.8,7.119999999999999,6.5200000000000005,7.013999999999999,6.8202,6.5828
349,349,Q,F,1,8,9,8,7.2,4.699999999999999,7,4.6000000000000005,6.040000000000001,6.24,6.298000000000001,6.0814,5.6996
350,350,Q,F,2,8,6,8,4.800000000000001,5.0,8,5.4,6.96,5.760000000000001,6.9719999999999995,6.499599999999999,6.2544
351,351,Q,F,1,7,7,9,5.6000000000000005,4.4,7,4.6000000000000005,6.040000000000001,5.5200000000000005,6.268000000000001,5.856400000000001,5.549600000000001
352,352,Q,F,7,9,6,8,4.800000000000001,6.8,8,6.4,7.36,6.760000000000001,7.532,7.1676,6.986400000000001
353,353,Q,F,8,9,7,8,5.6000000000000005,7.1,6,5.3999999999999995,5.76,6.5200000000000005,6.442,6.1686,5.9404
354,354,Q,M,6,8,8,9,6.4,6.199999999999999,8,6.2,7.28,7.28,7.416,7.248800000000001,6.983200000000001
355,355,Q,M,8,6,9,9,7.2,6.199999999999999,7,6.000000000000001,6.6000000000000005,7.640000000000001,6.74,6.914000000000001,6.656000000000001
356,356,Q,M,9,5,7,9,5.6000000000000005,6.199999999999999,8,6.8,7.52,7.5200000000000005,7.283999999999999,7.401200000000001,7.2568
357,357,Q,F,1,7,7,9,5.6000000000000005,4.4,9,5.8,7.719999999999999,6.32,7.443999999999999,7.089199999999999,6.8088
358,358,Q,F,4,6,6,9,4.800000000000001,5.0,5,4.0,4.6,4.96,5.22,4.854,4.616
359,359,Q,M,8,8,7,9,5.6000000000000005,6.8,8,6.6000000000000005,7.44,7.32,7.588000000000001,7.3924,7.1936
360,360,Q,M,4,5,7,9,5.6000000000000005,4.7,8,5.8,7.119999999999999,6.5200000000000005,6.853999999999999,6.7722,6.5508
361,361,Q,M,6,9,8,8,6.4,6.5,7,5.6000000000000005,6.44,6.880000000000001,6.8580000000000005,6.6414,6.3596
362,362,Q,F,8,5,8,8,6.4,5.9,7,6.000000000000001,6.6000000000000005,7.280000000000001,6.51,6.737000000000001,6.538
363,363,Q,M,7,6,9,8,7.2,5.9,9,7.0,8.2,8.24,7.7299999999999995,7.9910000000000005,7.7540000000000004
364,364,Q,F,8,6,7,8,5.6000000000000005,6.199999999999999,6,5.3999999999999995,5.76,6.5200000000000005,6.052,6.0516,5.8624
365,365,Q,M,4,6,6,9,4.800000000000001,5.0,8,5.8,7.119999999999999,6.16,6.983999999999999,6.703199999999999,6.5047999999999995
366,366,Q,F,5,9,7,9,5.6000000000000005,6.199999999999999,6,4.8,5.52,5.920000000000001,6.283999999999999,5.8212,5.5368
367,367,Q,F,3,5,8,8,6.4,4.4,8,5.6000000000000005,7.04,6.680000000000001,6.668,6.724400000000001,6.461600000000001
368,368,Q,F,2,9,6,8,4.800000000000001,5.3,6,4.199999999999999,5.279999999999999,4.960000000000001,5.926,5.3058000000000005,5.021199999999999
369,369,Q,M,9,9,9,9,7.2,7.3999999999999995,8,6.8,7.52,8.24,7.803999999999999,7.773200000000001,7.5047999999999995
370,370,Q,M,0,9,8,8,6.4,4.699999999999999,6,3.8,5.119999999999999,5.280000000000001,5.754,5.2702,4.8828000000000005
371,371,Q,M,3,9,6,9,4.800000000000001,5.6,8,5.6000000000000005,7.04,5.960000000000001,7.288,6.6944,6.4416
372,372,Q,F,1,5,7,8,5.6000000000000005,3.8,8,5.2,6.88,5.92,6.496,6.364800000000001,6.1072
373,373,Q,F,3,5,6,9,4.800000000000001,4.4,7,5.000000000000001,6.200000000000001,5.5600000000000005,6.180000000000001,5.922000000000001,5.708
374,374,Q,M,5,6,9,9,7.2,5.3,5,4.2,4.68,6.24,5.306,5.3038,4.9732
375,375,Q,F,2,6,9,8,7.2,4.4,7,4.800000000000001,6.120000000000001,6.440000000000001,6.1240000000000006,6.129200000000001,5.788800000000001
376,376,Q,F,8,9,8,8,6.4,7.1,8,6.6000000000000005,7.44,7.680000000000001,7.618,7.509400000000001,7.2716
377,377,Q,F,7,9,6,8,4.800000000000001,6.8,6,5.2,5.68,5.960000000000001,6.356,5.9348,5.727200000000001
378,378,Q,M,7,6,8,9,6.4,5.9,7,5.800000000000001,6.5200000000000005,7.08,6.654,6.680200000000001,6.4428
379,379,Q,M,3,8,8,9,6.4,5.3,7,5.000000000000001,6.200000000000001,6.280000000000001,6.570000000000001,6.255000000000001,5.930000000000001
380,380,Q,M,5,7,9,9,7.2,5.6,7,5.4,6.36,7.040000000000001,6.612,6.5756000000000006,6.2584
381,381,Q,M,6,8,6,9,4.800000000000001,6.199999999999999,9,6.8,8.12,6.960000000000001,8.004,7.6492,7.4688
382,382,Q,M,2,8,8,8,6.4,5.0,9,6.0,7.8,6.880000000000001,7.5600000000000005,7.332000000000001,7.0280000000000005
383,383,Q,M,5,8,7,8,5.6000000000000005,5.9,9,6.6,8.04,7.120000000000001,7.818,7.6014,7.3796
384,384,Q,M,2,5,9,8,7.2,4.1,9,6.0,7.8,7.24,7.17,7.323,7.022
385,385,Q,M,6,9,8,8,6.4,6.5,5,4.4,4.76,6.08,5.682,5.4086,5.1004000000000005
386,386,Q,F,1,9,6,8,4.800000000000001,5.0,6,4.0,5.199999999999999,4.760000000000001,5.84,5.180000000000001,4.88
387,387,Q,M,6,5,8,8,6.4,5.3,5,4.4,4.76,6.08,5.162,5.2526,4.9964
388,388,Q,F,0,7,8,9,6.4,4.1,9,5.6,7.639999999999999,6.48,7.357999999999999,7.071399999999999,6.739599999999999
389,389,Q,F,4,5,6,9,4.800000000000001,4.7,6,4.6,5.4399999999999995,5.36,5.677999999999999,5.4314,5.2196
390,390,Q,F,9,5,8,8,6.4,6.199999999999999,7,6.2,6.680000000000001,7.48,6.596,6.862800000000001,6.679200000000001
391,391,Q,M,9,9,6,8,4.800000000000001,7.3999999999999995,7,6.2,6.680000000000001,6.76,7.1160000000000005,6.802800000000001,6.639200000000001
